GPS,_GPS_latitude,_GPS_longitude,_GPS_altitude,_GPS_precision,_Town_VDC_Village,Please_take_a_photo_when_possi,Gender,Age,receive_relief,government,ngo,youth_groups,neighbours,relatives,others,1_day,2_4_days,5_7_days,8__days,food,formof_relief/sanitation,formof_relief/emergency_medi_1,formof_relief/cash,formof_relief/tents,formof_relief/building_mater,formof_relief/others,top_priority/employment,top_priority/foreign_employ,top_priority/education,top_priority/rebuilding,top_priority/farm_business,top_priority/not_sure,Any_comments,start,end,today,username,simserial,subscriberid,deviceid,phonenumber,meta/instanceID,_uuid,_submission_time,_tags,_notes
n/a,n/a,n/a,n/a,n/a,"laharepauwa07, rasuwa",n/a,male,64,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-27T10:03:44.000+06:45,2015-08-27T10:06:28.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xLN5EL8mXu32VPMp,no phonenumber property in enketo,uuid:daebf8a5-fde6-4bfc-8120-4480639712a1,daebf8a5-fde6-4bfc-8120-4480639712a1,2015-08-27T04:33:23,,
n/a,n/a,n/a,n/a,n/a,"laharepauwa07, rasuwa",20150827_095340.jpg,male,55,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-27T09:50:37.000+06:45,2015-08-27T09:54:31.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xLN5EL8mXu32VPMp,no phonenumber property in enketo,uuid:1b89d6fe-e307-44b2-bf07-4eeee980e9a7,1b89d6fe-e307-44b2-bf07-4eeee980e9a7,2015-08-27T04:33:54,,
n/a,n/a,n/a,n/a,n/a,"laharepauwa07, rasuwa",20150827_095928.jpg,male,35,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-27T09:58:18.000+06:45,2015-08-27T10:03:43.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xLN5EL8mXu32VPMp,no phonenumber property in enketo,uuid:7e081605-1e10-43cc-9be4-c90fb1e379f8,7e081605-1e10-43cc-9be4-c90fb1e379f8,2015-08-27T04:34:09,,
28.013148 85.202423 1472.1 20.899999618530273,28.013148,85.202423,1472.1,20.89999962,"laharepauwa07, rasuwa",n/a,female,32,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-27T10:34:21.000+06:45,2015-08-27T10:42:47.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:5ff32a7b-2486-449e-b568-988603322627,5ff32a7b-2486-449e-b568-988603322627,2015-08-27T06:44:57,,
28.013168 85.202425 1475.8 11.5,28.013168,85.202425,1475.8,11.5,"laharepauwa07, rasuwa",n/a,female,19,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-27T10:42:47.000+06:45,2015-08-27T10:43:50.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:203e0fb3-f306-4d5c-868e-f4ca06ef5f99,203e0fb3-f306-4d5c-868e-f4ca06ef5f99,2015-08-27T06:44:58,,
28.01319 85.202252 1469.2 12.300000190734863,28.01319,85.202252,1469.2,12.30000019,"laharepauwa07, rasuwa",n/a,female,30,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-27T10:43:51.000+06:45,2015-08-27T10:45:16.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:8531e2c5-84bf-48bf-83b5-3c66d5f11a46,8531e2c5-84bf-48bf-83b5-3c66d5f11a46,2015-08-27T06:45:00,,
28.013192 85.202142 1462.2 10.5,28.013192,85.202142,1462.2,10.5,"laharepauwa07, rasuwa",n/a,female,32,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-27T10:45:17.000+06:45,2015-08-27T11:02:01.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:27235ef3-54a4-46e5-9d61-35dfa2a754d7,27235ef3-54a4-46e5-9d61-35dfa2a754d7,2015-08-27T06:45:01,,
28.013555 85.200505 1563.1 96,28.013555,85.200505,1563.1,96,"laharepauwa07, rasuwa",n/a,female,67,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-27T11:02:02.000+06:45,2015-08-27T11:20:12.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:e94138a0-baf2-43c5-8530-b1dd86eb68d7,e94138a0-baf2-43c5-8530-b1dd86eb68d7,2015-08-27T06:45:02,,
28.014035 85.201093 1374.3 13.5,28.014035,85.201093,1374.3,13.5,"laharepauwa07, rasuwa",n/a,female,32,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-27T11:25:31.000+06:45,2015-08-27T11:27:25.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:bbc67cec-7596-4c08-841c-aaf59e328839,bbc67cec-7596-4c08-841c-aaf59e328839,2015-08-27T06:45:03,,
28.014677 85.20861 389.7 40.5,28.014677,85.20861,389.7,40.5,"laharepauwa07, rasuwa",n/a,female,45,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-27T11:27:26.000+06:45,2015-08-27T11:28:57.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:842099f8-6cc0-4909-bf79-15a37032b8a4,842099f8-6cc0-4909-bf79-15a37032b8a4,2015-08-27T06:45:04,,
n/a,n/a,n/a,n/a,n/a,"laharepauwa07, rasuwa",n/a,male,64,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-27T10:21:01.000+06:45,2015-08-27T10:23:00.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xLN5EL8mXu32VPMp,no phonenumber property in enketo,uuid:6594c0df-9cfd-43cc-a8d2-afb785ce2544,6594c0df-9cfd-43cc-a8d2-afb785ce2544,2015-08-28T12:29:32,,
n/a,n/a,n/a,n/a,n/a,"laharepauwa07, rasuwa",1440649322280.jpg,female,40,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-27T10:06:28.000+06:45,2015-08-27T10:10:41.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xLN5EL8mXu32VPMp,no phonenumber property in enketo,uuid:f925a250-43b7-4426-95df-84712602a936,f925a250-43b7-4426-95df-84712602a936,2015-08-28T12:41:17,,
28.013258 85.202305 1479.7 31.600000381469727,28.013258,85.202305,1479.7,31.60000038,"laharepauwa07,rasuwa",n/a,female,22,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-27T10:28:34.000+06:45,2015-08-27T10:34:21.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:a08b0031-40af-4dc6-8282-b4da21ba5b7b,a08b0031-40af-4dc6-8282-b4da21ba5b7b,2015-08-27T06:44:56,,
n/a,n/a,n/a,n/a,n/a,"laharepauwa08, rasuwa",n/a,male,60,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-27T08:46:23.000+06:45,2015-08-27T08:51:01.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xLN5EL8mXu32VPMp,no phonenumber property in enketo,uuid:26199cb0-971d-48bf-9bf1-9f989d7bdf01,26199cb0-971d-48bf-9bf1-9f989d7bdf01,2015-08-27T03:11:16,,
n/a,n/a,n/a,n/a,n/a,"laharepauwa08, rasuwa",n/a,male,37,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,investment in the block business try to create job opportunities for unemployed,2015-08-27T08:51:01.000+06:45,2015-08-27T08:53:53.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xLN5EL8mXu32VPMp,no phonenumber property in enketo,uuid:3a44826e-15df-43a3-b19b-4820bb21b365,3a44826e-15df-43a3-b19b-4820bb21b365,2015-08-27T03:11:18,,
n/a,n/a,n/a,n/a,n/a,"laharepauwa08, rsauwa",20150827_083809.jpg,male,32,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-27T08:36:07.000+06:45,2015-08-27T08:46:23.000+06:45,8/27/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xLN5EL8mXu32VPMp,no phonenumber property in enketo,uuid:329b2c37-044d-412e-8a96-b105bb2b4d7c,329b2c37-044d-412e-8a96-b105bb2b4d7c,2015-08-27T03:11:33,,
27.984775 85.19112 839 96,27.984775,85.19112,839,96,"laharepauwa09, rasuwa",n/a,female,40,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-26T11:35:02.000+06:45,2015-08-26T12:36:57.000+06:45,8/26/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:171b8b80-7548-42a9-8c0f-374eb8ee2030,171b8b80-7548-42a9-8c0f-374eb8ee2030,2015-08-27T06:44:29,,
27.984903 85.191057 821.1 96,27.984903,85.191057,821.1,96,"laharepauwa09, rasuwa",n/a,female,19,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,nothing,2015-08-26T12:36:57.000+06:45,2015-08-26T13:48:01.000+06:45,8/26/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:4515af67-75aa-4fb5-b788-8677828a9615,4515af67-75aa-4fb5-b788-8677828a9615,2015-08-27T06:44:30,,
27.990713 85.196492 177 21.200000762939453,27.990713,85.196492,177,21.20000076,"laharepauwa09, rasuwa",n/a,male,49,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-26T13:48:02.000+06:45,2015-08-26T14:01:37.000+06:45,8/26/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:ec335537-6958-4151-8dd3-bb3b90579026,ec335537-6958-4151-8dd3-bb3b90579026,2015-08-27T06:44:31,,
27.987222 85.191273 911.2 18.5,27.987222,85.191273,911.2,18.5,"laharepauwa09, rasuwa",n/a,female,49,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-26T14:01:37.000+06:45,2015-08-26T14:14:06.000+06:45,8/26/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:1a9f6011-047c-4e37-ba07-a60f3491ba5b,1a9f6011-047c-4e37-ba07-a60f3491ba5b,2015-08-27T06:44:32,,
27.985972 85.19187 942.5 96,27.985972,85.19187,942.5,96,"laharepauwa09, rasuwa",n/a,male,41,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-26T14:24:24.000+06:45,2015-08-26T14:37:27.000+06:45,8/26/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:d3152e20-7ff6-481f-84f4-185b80eaf2db,d3152e20-7ff6-481f-84f4-185b80eaf2db,2015-08-27T06:44:35,,
27.984433 85.192868 1029.5 96,27.984433,85.192868,1029.5,96,"laharepauwa09, rasuwa",n/a,male,52,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-26T14:37:27.000+06:45,2015-08-26T14:49:13.000+06:45,8/26/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:add44f88-7281-4141-a7cd-0227f7341b6c,add44f88-7281-4141-a7cd-0227f7341b6c,2015-08-27T06:44:36,,
27.98473 85.192853 1010.6 8,27.98473,85.192853,1010.6,8,"laharepauwa09, rasuwa",n/a,male,55,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-26T14:49:13.000+06:45,2015-08-26T14:58:34.000+06:45,8/26/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:cd886c67-dcc3-4c31-b6ea-21f6f7840155,cd886c67-dcc3-4c31-b6ea-21f6f7840155,2015-08-27T06:44:37,,
27.984473 85.193402 995.3 12,27.984473,85.193402,995.3,12,"laharepauwa09, rasuwa",n/a,male,27,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-26T14:58:35.000+06:45,2015-08-26T15:06:29.000+06:45,8/26/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:d8c4243a-2280-437c-b250-364bae720686,d8c4243a-2280-437c-b250-364bae720686,2015-08-27T06:44:39,,
n/a,n/a,n/a,n/a,n/a,"laharepauwa09, rasuwa",n/a,female,47,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-26T15:06:29.000+06:45,2015-08-26T15:17:32.000+06:45,8/26/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:076cc139-7f20-40c3-aa29-e015226ffd36,076cc139-7f20-40c3-aa29-e015226ffd36,2015-08-27T06:44:40,,
27.984212 85.193312 1011.6 24.899999618530273,27.984212,85.193312,1011.6,24.89999962,"laharepauwa09, rasuwa",n/a,male,64,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,nothing,2015-08-26T15:17:32.000+06:45,2015-08-26T15:29:44.000+06:45,8/26/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:a12ed9df-2fd9-4822-8c15-073d7e2aecf5,a12ed9df-2fd9-4822-8c15-073d7e2aecf5,2015-08-27T06:44:41,,
27.98636 85.190605 1059.5 14.199999809265137,27.98636,85.190605,1059.5,14.19999981,"laharepauwa09,rasuwa",n/a,male,61,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,nothing,2015-08-26T14:15:37.000+06:45,2015-08-26T14:24:24.000+06:45,8/26/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:6tJTfVs1XoFoTQPV,no phonenumber property in enketo,uuid:37b368f6-de26-4338-8d18-1f4674d75413,37b368f6-de26-4338-8d18-1f4674d75413,2015-08-27T06:44:34,,
27.965 84.62111 818 0,27.965,84.62111,818,0,Laxmi bazaar,n/a,female,55,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Needs are not fulfilled in time,2015-08-24T21:49:27.000+06:45,2015-08-30T07:03:41.000+06:45,8/24/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:4f7751fe-6dc2-433c-bec3-5824f9e838b8,4f7751fe-6dc2-433c-bec3-5824f9e838b8,2015-08-30T01:20:00,,
27.965 84.62111 818 0,27.965,84.62111,818,0,Laxmi bazaar,n/a,male,58,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No,2015-08-24T21:41:03.000+06:45,2015-08-30T08:31:00.000+06:45,8/24/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:6c282bc9-f836-4cfa-8df0-24c666d6dba9,6c282bc9-f836-4cfa-8df0-24c666d6dba9,2015-08-30T05:54:34,,
27.96446 84.62121 823 0,27.96446,84.62121,823,0,Laxmi bazaar,n/a,female,77,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Nothing,2015-08-24T21:47:11.000+06:45,2015-08-30T08:32:08.000+06:45,8/24/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:c6519665-1e21-4125-b5cb-bc0c9244fb9f,c6519665-1e21-4125-b5cb-bc0c9244fb9f,2015-08-30T05:54:35,,
n/a,n/a,n/a,n/a,n/a,Laxmi bazaar,n/a,male,48,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,2015-08-24T21:55:40.000+06:45,2015-08-30T08:39:06.000+06:45,8/24/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:60d45c76-4cc6-4419-a059-94e6d792b001,60d45c76-4cc6-4419-a059-94e6d792b001,2015-08-30T05:54:37,,
27.96329 84.62094 828 0,27.96329,84.62094,828,0,Laxmi bazaar,n/a,male,62,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No,2015-08-24T21:57:08.000+06:45,2015-08-30T08:32:56.000+06:45,8/24/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:100538fe-84ce-4ea4-aca3-71690a7e3659,100538fe-84ce-4ea4-aca3-71690a7e3659,2015-08-30T05:54:38,,
27.96329 84.62094 828 0,27.96329,84.62094,828,0,Laxmi bazaar,n/a,female,39,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Nothing,2015-08-24T21:58:32.000+06:45,2015-08-30T08:32:35.000+06:45,8/24/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:lSVy7vdowGG0gNgO,no phonenumber property in enketo,uuid:683a8d76-9355-4096-9025-983c71a3b92b,683a8d76-9355-4096-9025-983c71a3b92b,2015-08-30T05:54:39,,
n/a,n/a,n/a,n/a,n/a,Madhyapur,n/a,male,32,No,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Waiting for relief fund and materials,2015-08-24T17:00:41.000+06:45,2015-08-24T17:02:40.000+06:45,8/24/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xJwLV4xqQ8rUEiXQ,no phonenumber property in enketo,uuid:5b9f3330-cb32-4e21-9b0a-197e04f3a544,5b9f3330-cb32-4e21-9b0a-197e04f3a544,2015-08-24T11:20:47,,
n/a,n/a,n/a,n/a,n/a,Madhyapur,n/a,female,38,No,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Disappoint with governmental relief programe,2015-08-24T17:02:40.000+06:45,2015-08-24T17:03:33.000+06:45,8/24/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xJwLV4xqQ8rUEiXQ,no phonenumber property in enketo,uuid:54d6fc19-7cdc-4c97-9304-074739123d5d,54d6fc19-7cdc-4c97-9304-074739123d5d,2015-08-24T11:20:48,,
n/a,n/a,n/a,n/a,n/a,Madhyapur,n/a,female,27,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Waiting for new programe of job opportunities,2015-08-24T17:03:33.000+06:45,2015-08-24T17:16:12.000+06:45,8/24/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xJwLV4xqQ8rUEiXQ,no phonenumber property in enketo,uuid:eb7b2ccc-9aa3-4e2b-b69b-4ffd8c21dbe1,eb7b2ccc-9aa3-4e2b-b69b-4ffd8c21dbe1,2015-08-24T11:33:56,,
n/a,n/a,n/a,n/a,n/a,Madhyapur,n/a,male,39,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Want some good foreign employment programe,2015-08-24T17:16:13.000+06:45,2015-08-24T17:18:08.000+06:45,8/24/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:xJwLV4xqQ8rUEiXQ,no phonenumber property in enketo,uuid:f6f578c1-1c7e-4cdc-9c4b-75f2699dfae3,f6f578c1-1c7e-4cdc-9c4b-75f2699dfae3,2015-08-24T11:33:57,,
